Nombre Carpeta;Nombre Imagen;Ruta Imagen;Descripciones imagenes
juice_bottle/train/good;272.png;https://drive.google.com/uc?id=1oGzU8Cou3KMmJUEOUQUfSs9SOH_wWDbp;"The image depicts a clear glass bottle filled with a brownish-red liquid, likely indicating some type of juice. The bottle has a simple cylindrical shape with a narrow neck. There is a yellow label on the front with an illustration of two cherries, and another label at the bottom reads ""100% Juice."" There appears to be some condensation or minor residue at the top inside of the bottle, but the glass surface is generally smooth and clear with no visible cracks or scratches. The liquid level is slightly below the top of the bottle, showing a bit of airspace. The image does not exhibit any noticeable imperfections on the labels or the bottle itself."
juice_bottle/train/good;273.png;https://drive.google.com/uc?id=1u7sGgiG19ZrBdxLh5yff8R12W0R7EMTb;"The image shows a clear glass bottle filled with a reddish-brown liquid, likely juice. The bottle has a narrow neck and the surface appears smooth and reflective. There are two labels on the front. The top label features an illustration of two cherries on a yellow background, and the bottom label reads ""100% Juice."" The liquid inside reaches just below the bottle neck with visible bubbles or froth around the surface. The background is black, enhancing the visibility of the bottle. There are no visible scratches, cracks, or other deformities on the bottle surface."
juice_bottle/train/good;271.png;https://drive.google.com/uc?id=1lfW17w77R7k0Yqny8SQ6bwmpfJby4pW5;"The image shows a clear glass bottle filled with a light creamy liquid. The bottle has a screw-top neck with a visible thread. There are two labels on the front. The top label features an illustration of three yellow bananas on a yellow background. The bottom label reads ""100% Juice"" in black text on a yellow background. The liquid inside appears even and consistent, though there are a few small air bubbles near the top. The bottle and labels appear properly aligned without noticeable damage or imperfections."
juice_bottle/train/good;269.png;https://drive.google.com/uc?id=1o9U5GNE5WAB6_qhFXqwmbAMU-fS_kwXr;"The image shows a small clear glass bottle filled with a yellow liquid, presumably juice. The bottle features two labels. The upper label displays an image of a fruit, resembling an orange with a green leaf. The lower label reads ""100% Juice."" The liquid inside reaches just below the neck of the bottle. The bottle and labels appear centered and aligned without any visible defects or anomalies. The background is dark, providing contrast to the translucent bottle and its contents."
juice_bottle/train/good;270.png;https://drive.google.com/uc?id=1DEkFZjaPy3AZPCdimLgAhX0ktXplg0Z_;"The image shows a small glass bottle filled with a reddish-brown liquid. The bottle has a narrow neck and a round label featuring two cherries on a yellow background near the top. Below that, there is another label indicating ""100% Juice."" The bottle appears to be filled to just below the neck, with visible froth or bubble lines on the surface of the liquid. The glass is clear and smooth, showing no visible scratches or cracks. The labels are properly aligned and adhered, with no signs of peeling or misalignment. The background is black, providing a strong contrast to the bottle and its contents."
juice_bottle/train/good;268.png;https://drive.google.com/uc?id=1C7vqgDR79z4VRQzAe0wYAGYNqgc9LTEN;"The image shows a clear glass bottle filled with a light yellow liquid, presumably juice. The bottle has a narrow neck and a thicker body. There is a label on the front featuring a simple illustration of an orange with a leaf above it, set on a yellow background. Below the illustration, another label states ""100% Juice."" Both labels appear to be neatly applied with no visible peeling or damage. The bottle and its contents seem clean with no noticeable cracks, discoloration, or defects on the surface. The liquid inside appears uniform in color and consistency."
juice_bottle/train/good;267.png;https://drive.google.com/uc?id=1h9oi0BrZDu9q1ZDP9Uv5glWQsSg_-UaS;"The image shows a small glass bottle filled with a light beige liquid. The bottle is sealed, and its clear glass surface has no visible cracks or scratches. On the front of the bottle, there are two labels. The top label is a square with a yellow background and an illustration of bananas. The bottom label is rectangular with a similar yellow background, displaying the text ""100% Juice"" in black font. The liquid inside appears evenly distributed, with no noticeable sediment or separation. The overall appearance is clean and free of any visible imperfections."
juice_bottle/train/good;266.png;https://drive.google.com/uc?id=11X5E6gG8pVuyzzA7JzCnM1shZLsqYTZs;"This image shows a clear glass bottle filled with a yellow liquid, possibly juice. The bottle is cylindrical with a short neck, and it appears to be sealed. Two labels are visible on the front: the top label features a simple graphic of an orange fruit with a leaf, set against an orange background. The lower label reads ""100% Juice"" in black text on a similar orange background. The liquid inside the bottle appears consistent in color and free of visible particles or sediment. The glass is clear and free from scratches or marks. The labels are neatly applied and centered."
juice_bottle/train/good;265.png;https://drive.google.com/uc?id=1R-PxHz6-hPla3aSushquRPSo168QDfEP;"The image shows a clear glass bottle filled with a light yellow liquid. The bottle has a narrow neck at the top. There are two labels on the front. The upper label has a drawing of bananas on a yellow background, and the lower label reads ""100% Juice."" The surface of the bottle appears smooth and intact without any visible cracks or defects. The liquid inside has an even, consistent coloration. The labels are neatly applied, although the edges of the lower label appear slightly uneven. The image is well-lit, highlighting these details clearly."
juice_bottle/train/good;263.png;https://drive.google.com/uc?id=1GcTUzlemqTszpuwcYIpEgF3cjScVHE72;"The image shows a clear bottle filled with a yellow liquid, presumably juice. The bottle displays two labels; the upper label features an illustration of an orange with a leaf, while the lower label reads ""100% Juice."" The bottle appears to be sealed and well-maintained without any visible cracks or scratches on the glass. The liquid inside is homogeneously yellow, with no visible sediment or particles. The labels are neatly affixed and undamaged. There are reflections on the glass indicating lighting conditions but no anomalies or defects visible in the bottle itself."
juice_bottle/train/good;264.png;https://drive.google.com/uc?id=1NQ-PI3AxiS0PuRlok4byRkRtIiCvqEE-;"The image shows a clear glass bottle filled with a light yellow liquid, likely juice. The bottle has a simple, cylindrical shape with a short neck and no visible cap. There are two labels on the front: the upper label features an orange with a leaf, and the lower label reads ""100% Juice"" in black text on a light background. The liquid inside the bottle appears smooth and consistent in color. The labels are aligned properly without any visible damage or misalignment. There are no visible scratches, cracks, or other abnormalities on the bottle's surface. The background is solid black, which contrasts with the bottle and highlights its transparency and contents."
